"accept";-1.9636045220710937E-5
"ani";-1.9490097944534852E-5
"main";-1.9481999527929864E-5
"who";-1.9192754198378E-5
"watt";-1.9109493431347E-5
"essenti";-1.90688955423383E-5
"m";-1.874296585955847E-5
"captur";-1.863136944225673E-5
"55";-1.8524208232710603E-5
"cinema";-1.838021061102593E-5
"market";-1.8360540048535253E-5
"featur";-1.8249229578790194E-5
"9";-1.8211134716783175E-5
"2100";-1.8196830713183842E-5
"he";-1.8028874670053627E-5
"price";-1.7943827809597157E-5
"share";-1.7748993721966442E-5
"vga";-1.7629357898903293E-5
"landscap";-1.7488467767022212E-5
"appli";-1.7459597403697227E-5
"self";-1.7448880448733E-5
"scene";-1.7366536485979335E-5
"fm";-1.7346446247788186E-5
"pressur";-1.730610707286308E-5
"comput";-1.718375374405411E-5
"29.9";-1.7145626959627538E-5
"know";-1.6757115950240324E-5
"work";-1.6735040677279343E-5
"tap";-1.6710573632366943E-5
"call";-1.6691067018865385E-5
"motion";-1.655999597386552E-5
"nokia";-1.6506391957996303E-5
"leap";-1.6497206765819013E-5
"headset";-1.6495641376749505E-5
"screen";-1.640318216533712E-5
"paid";-1.636624491291078E-5
"webo";-1.63115576181127E-5
"process";-1.6192975142823887E-5
"bag";-1.6158725951004663E-5
"acceleromet";-1.6071051519275543E-5
"world";-1.5863445919722663E-5
"3gb";-1.5645690334754096E-5
"megapixel";-1.5602759008527298E-5
"gorilla";-1.5537408844338088E-5
"a8";-1.5510728476890944E-5
"refin";-1.546445572783462E-5
"mac";-1.5340574647714557E-5
"cd";-1.5271983847771176E-5
"replac";-1.5114981287511575E-5
"spend";-1.508156732558442E-5
"easi";-1.5071748221014557E-5
"record";-1.4983917172169472E-5
"support";-1.4915121623383445E-5
"core";-1.487213670867185E-5
"save";-1.4859278127296192E-5
"ipod";-1.4853803513622393E-5
"edg";-1.4792922141391692E-5
"warranti";-1.4736528466582829E-5
"drive";-1.473207719453922E-5
"brought";-1.4723935651087439E-5
"train";-1.471217776792674E-5
"like";-1.4545468626212948E-5
"respons";-1.4461761178606984E-5
"depth";-1.4278621353131835E-5
"soni";-1.4223105038305801E-5
"prefer";-1.4172680973748308E-5
"output";-1.4036759582556195E-5
"ratio";-1.393866898970766E-5
"temper";-1.3920298224975126E-5
"tv'";-1.3872058647320187E-5
"birthdai";-1.3868748731962223E-5
"103";-1.3816586594279923E-5
"e";-1.3798192759245346E-5
"creat";-1.3703330728410564E-5
"light";-1.3667171310783482E-5
"baromet";-1.3658489176545676E-5
"wai";-1.3554209744942347E-5
"structur";-1.341418184329455E-5
"veri";-1.333247089978828E-5
"peak";-1.3328177844723081E-5
"note";-1.3249270586015811E-5
"oz";-1.3183332466539053E-5
"gym";-1.311984804368456E-5
"function";-1.3067092750029732E-5
"few";-1.2937602956690844E-5
"friend";-1.2932861202205036E-5
"energi";-1.2846200938234127E-5
"choic";-1.2789193301146603E-5
"scale";-1.2780445485726394E-5
"10.4";-1.2770312614831158E-5
"balanc";-1.2765829633686007E-5
"multitouch";-1.270746000084209E-5
"team";-1.2684032499592213E-5
"respect";-1.2605905456152471E-5
"without";-1.2588158396825613E-5
"charg";-1.2580932900177672E-5
"compat";-1.2568989185512166E-5
"galleri";-1.2566809217686357E-5
"umbrella";-1.2560829285723427E-5
"happi";-1.2548718388679032E-5
"so";-1.2462891626317135E-5
"it’";-1.2416986476290477E-5
"unbeat";-1.2374535041857065E-5
"her";-1.2369017548868408E-5
"materi";-1.2361838149802918E-5
"finger";-1.229747229447185E-5
"differ";-1.2293002207008999E-5
"attach";-1.2260499916547796E-5
"db";-1.2213202802129412E-5
"chemic";-1.2209076075828611E-5
"captiv";-1.220131287035677E-5
"off";-1.2196752469316021E-5
"gener";-1.2167537279185234E-5
"current";-1.2149890290252471E-5
"out";-1.210070652725838E-5
"protect";-1.20929969556013E-5
"3.4";-1.2092665605934693E-5
"3.7";-1.208565550178228E-5
"antenna";-1.2081494459452707E-5
"smoothli";-1.2061845919290806E-5
"28.3";-1.1989715634390299E-5
"version";-1.1941553080010298E-5
"game";-1.1921914928761645E-5
"webm";-1.190976382760972E-5
"ultra";-1.1903503756617271E-5
"rose";-1.187295647733032E-5
"info";-1.1856306033395538E-5
"viewer";-1.1852606381295458E-5
"ultim";-1.1807441996890518E-5
"larger";-1.1668391368374446E-5
"bundl";-1.16078750022703E-5
"you'v";-1.157234807832607E-5
"18";-1.1565291572552833E-5
"mp4";-1.1520149505488527E-5
"descript";-1.1511733325370243E-5
"motionflow";-1.146508136834457E-5
"xr";-1.146508136834457E-5
"avi";-1.1440407571667346E-5
"trust";-1.1435592905231762E-5
"continu";-1.1280050872618957E-5
"cool";-1.121524637055435E-5
"long";-1.1206365307564432E-5
"8.9";-1.1200992978359532E-5
"great";-1.1196548038116632E-5
"base";-1.1182460578123133E-5
"21";-1.1044874589112542E-5
"sim";-1.1022569843605757E-5
"huawei";-1.0997557479131004E-5
"36";-1.095351516692083E-5
"kitkat";-1.0908433328414829E-5
"fashion";-1.0858181563416086E-5
"e.a.r";-1.0848270174362742E-5
"everydai";-1.0754900093085026E-5
"sr60e";-1.0677231875456938E-5
"gloriou";-1.0640627072826844E-5
"2.5";-1.0627247022645972E-5
"incred";-1.0626935202499517E-5
"schedul";-1.0399267594574449E-5
"1024";-1.0297175646140685E-5
"well";-1.028499031381638E-5
"velvet";-1.0280937126877187E-5
"uncompromis";-1.0266535321323822E-5
"product";-1.0266517958447874E-5
"xbr";-1.0262459063438688E-5
"cellular";-1.0235439588933166E-5
"ad";-1.0176746092602608E-5
"hd800";-1.0171541849775777E-5
"figur";-1.0152656673096414E-5
"choos";-1.0136103320298063E-5
"k";-1.0032394826703058E-5
"sinc";-9.970100378554035E-6
"loud";-9.957747074631351E-6
"pop";-9.847678445630083E-6
"7";-9.80625849608224E-6
"dark";-9.697811738855304E-6
"press";-9.56128477649763E-6
"rememb";-9.5465758980489E-6
"take";-9.534575027648224E-6
"interact";-9.456078409536485E-6
"remov";-9.450932522099835E-6
"impress";-9.442438907102037E-6
"lightn";-9.434505735090285E-6
"util";-9.409248207012172E-6
"local";-9.389087236728582E-6
"green";-9.362591998835271E-6
"1700";-9.340497478122843E-6
"relat";-9.334449653793736E-6
"13.3";-9.333572771293299E-6
"wma";-9.320268923154469E-6
"hood";-9.274077614941681E-6
"67";-9.262439655645556E-6
"normal";-9.25402409940436E-6
"regist";-9.225897123131744E-6
"178";-9.208006382696247E-6
"60p";-9.193001313907193E-6
"tune";-9.177075546956156E-6
"3.95";-9.169978111974939E-6
"realli";-9.121219596921145E-6
"optim";-9.108025116350807E-6
"frequenc";-9.086495251139633E-6
"9.3";-9.050549927067727E-6
"7420";-9.044570254251721E-6
"data";-9.00005000135458E-6
"safari";-8.99927529882192E-6
"sony'";-8.975761234902412E-6
"oh";-8.933565889268635E-6
"mw";-8.916950692853075E-6
"app";-8.871100864625543E-6
"lead";-8.860358168262701E-6
"imag";-8.791056904699637E-6
"batteri";-8.72737772737958E-6
"pandora";-8.691239835571537E-6
"slot";-8.68986913404907E-6
"bold";-8.674210589660475E-6
"finish";-8.652888768036215E-6
"hifi";-8.591903196597875E-6
"chipset";-8.571421132365549E-6
"16mp";-8.55203563921976E-6
"shoot";-8.511809712934669E-6
"convent";-8.463250788065882E-6
"0.5";-8.404935732198428E-6
"foot";-8.401174286783244E-6
"xbr65x900c";-8.398219227663973E-6
"wise";-8.377444545021757E-6
"n";-8.376689688278536E-6
"tool";-8.366447684105005E-6
"demand";-8.330643402675291E-6
"certainti";-8.256475571312823E-6
"4.7";-8.253864864049806E-6
"playstat";-8.251347468483808E-6
"inspir";-8.229452130146479E-6
"event";-8.220529683310721E-6
"integr";-8.201302864589803E-6
"18.5";-8.123960448857019E-6
"system";-8.118782845085644E-6
"immers";-8.105435785695349E-6
"808";-8.103971845536311E-6
"master";-8.093437231034763E-6
"becaus";-8.086858572150689E-6
"think";-8.084685029327316E-6
"bass";-8.068760845344784E-6
"2.3";-8.067407688785999E-6
"control";-8.056013680446379E-6
"rmf";-8.03773694299696E-6
"grip";-8.021700608992083E-6
"200";-8.020141802812393E-6
"room";-7.98518962609702E-6
"across";-7.827778676629867E-6
"chip";-7.796193982643389E-6
"passiv";-7.77483763188128E-6
"monitor";-7.762801652253234E-6
"mmcx";-7.758161551192633E-6
"famili";-7.724165246559514E-6
"wallpap";-7.686688533874901E-6
"incorpor";-7.681524427666925E-6
"evolut";-7.671530066102353E-6
"why";-7.671402769655628E-6
"rom";-7.660637907905851E-6
"skip";-7.64171113745226E-6
"exactli";-7.620900928656129E-6
"guid";-7.612492419467111E-6
"plug";-7.563914557010291E-6
"mpeg";-7.532057110436785E-6
"perfectli";-7.523837465438046E-6
"virtual";-7.514173629797737E-6
"yourself";-7.505133188187684E-6
"20";-7.485917955031903E-6
"detach";-7.4588743762985335E-6
"correct";-7.436395857764579E-6
"orient";-7.410316337759602E-6
"stand";-7.4046456430060985E-6
"glanc";-7.364465642264561E-6
"tripl";-7.329303854112163E-6
"sharp";-7.209788671206079E-6
"portrai";-7.208474911007956E-6
"dolbi";-7.179628654556036E-6
"re";-7.173339522427175E-6
"25";-7.170150348593412E-6
"latest";-7.139327648637172E-6
"background";-7.1387963858104454E-6
"effici";-7.125032776307192E-6
"construct";-7.0820008281401155E-6
"kind";-7.054563160014543E-6
"someth";-7.037299179421309E-6
"mind";-7.016734751751687E-6
"match";-6.985521675062674E-6
"reproduc";-6.969495907512002E-6
"lift";-6.90421320164922E-6
"blue";-6.892982677644824E-6
"drawn";-6.890487270677648E-6
"music";-6.882395780897792E-6
"dlna";-6.846181243584399E-6
"bodi";-6.842228710372215E-6
"uhd";-6.82072195308311E-6
"33.2";-6.8165310058458314E-6
"cl";-6.806678586155843E-6
"sweep";-6.80354169591002E-6
"abl";-6.794659311434498E-6
"sai";-6.748784929560148E-6
"health";-6.705295419883188E-6
"41";-6.698872636416546E-6
"while";-6.686489331885287E-6
"googl";-6.6684919662949975E-6
"water";-6.651537242697593E-6
"interfac";-6.639212845361767E-6
"vivid";-6.6197604013850234E-6
"go";-6.616481271077533E-6
"angl";-6.616286721347178E-6
"find";-6.592550699682071E-6
"zero";-6.592504835949446E-6
"illumin";-6.570738192745097E-6
"breakthrough";-6.5443641782370225E-6
"500";-6.543845775951358E-6
"crisp";-6.537555371702682E-6
"unlik";-6.530888677153818E-6
"html5";-6.528597698854822E-6
"dramat";-6.512472993413082E-6
"leather";-6.50733839741935E-6
"mm";-6.486046713980556E-6
"bean";-6.475030963809311E-6
"q701";-6.4720271545318936E-6
"ergonom";-6.466978924312382E-6
"arm";-6.457246960075161E-6
"better";-6.445641666407722E-6
"advantag";-6.444746862552416E-6
"y50";-6.443090822524922E-6
"after";-6.4392792820121155E-6
"4.6";-6.426138452787957E-6
"tag";-6.407749838212729E-6
"retina";-6.407149865384691E-6
"mov";-6.406597655598764E-6
"15";-6.352621252359218E-6
"hspa";-6.347139894195483E-6
"tell";-6.3342651513373935E-6
"shutter";-6.324272199767977E-6
"own";-6.323740919600548E-6
"vision";-6.315271302671094E-6
"fulli";-6.310025093542518E-6
"huge";-6.253155739557856E-6
"686";-6.250835560120113E-6
"absorb";-6.2242731500902065E-6
"internet";-6.215137436294952E-6
"harmon";-6.2143926730255975E-6
"polycarbon";-6.202806376030279E-6
"machin";-6.1985678981362966E-6
"reson";-6.198031077634997E-6
"compar";-6.194889407383844E-6
"give";-6.192726462157382E-6
"tweeter";-6.171775726351161E-6
"hold";-6.080070052689665E-6
"mhl";-6.062939640749036E-6
"exterior";-6.0314230462079656E-6
"brown";-6.022950384437619E-6
"25.8";-6.009481660806737E-6
"clariti";-5.998297493535966E-6
"surfac";-5.951891930499535E-6
"multimedia";-5.926899636466841E-6
"49";-5.9068142905628406E-6
"alloi";-5.902349196069967E-6
"possibl";-5.873205513089608E-6
"spectrum";-5.870349681761679E-6
"each";-5.858672535371872E-6
"wireless";-5.85204764685341E-6
"anyon";-5.848054582465313E-6
"band";-5.8171005239886374E-6
"cream";-5.8051029120200544E-6
"pearl";-5.797566023037562E-6
"6.28";-5.7824406229125815E-6
"amazon";-5.714493314852885E-6
"3.5";-5.674539658608796E-6
"mp2";-5.637432658999236E-6
"ra";-5.637432658999236E-6
"weight";-5.6163262714802465E-6
"feel";-5.60269934583846E-6
"fantast";-5.593610997502402E-6
"eleg";-5.588032099516568E-6
"thinnest";-5.586456666801512E-6
"blur";-5.538859493246291E-6
"rd";-5.535670349551998E-6
"upgrad";-5.532398848152704E-6
"mail";-5.525075059189047E-6
"vehicl";-5.492092083153373E-6
"dj";-5.474106102703062E-6
"minim";-5.461346371394267E-6
"associ";-5.450774561357487E-6
"150";-5.4166342736048875E-6
"49.5";-5.410449333967214E-6
"pc";-5.410145279900983E-6
"5.7";-5.392003977535212E-6
"16";-5.391535214052378E-6
"expens";-5.3911708030838785E-6
"reduct";-5.370100302786243E-6
"standbi";-5.3525366824375E-6
"coupl";-5.348960473916021E-6
"world'";-5.3410126627716036E-6
"mpo";-5.322525915949124E-6
"leav";-5.292151714140223E-6
"apertur";-5.280822635246249E-6
"four";-5.2422015139032084E-6
"cloth";-5.229100305464194E-6
"rvu";-5.224537874941738E-6
"sapphir";-5.224186765687838E-6
"individu";-5.188913706874716E-6
"person";-5.186187123350466E-6
"left";-5.183531462289471E-6
"catch";-5.1617349384166025E-6
"microphon";-5.1560389801971925E-6
"sens";-5.151495041701935E-6
"k612";-5.121095115719075E-6
"ip";-5.119310760168156E-6
"5.5";-5.106677347690078E-6
"hdtv";-5.090959413037011E-6
"anim";-5.08697257543822E-6
"wide";-5.063247675558772E-6
"3.5mm";-5.062382011032033E-6
"maxim";-5.038639046380227E-6
"bottom";-4.977152614271023E-6
"sennheiser'";-4.971308512173115E-6
"total";-4.959362894541583E-6
"movement";-4.9119996021163796E-6
"gear";-4.909262124804382E-6
"purpos";-4.89229086433367E-6
"4.4";-4.8812347478332965E-6
"host";-4.852188538153135E-6
"mt";-4.850892170185686E-6
"hevc";-4.833765963951214E-6
"ts";-4.815445038849875E-6
"coprocessor";-4.794021719312406E-6
"add";-4.793733896237543E-6
"1.2";-4.7928336870789155E-6
"transmit";-4.787839939579715E-6
"tone";-4.771455118569986E-6
"21.7";-4.7569000082830566E-6
"stream";-4.75491896247812E-6
"thing";-4.7318303376865265E-6
"capacit";-4.723733953979883E-6
"21.1";-4.72044893895171E-6
"2.9";-4.714259344262492E-6
"worldwid";-4.695512312508776E-6
"present";-4.687593200744782E-6
"strong";-4.645905582165849E-6
"complex";-4.625376303642181E-6
"hsdpa";-4.6195096781648844E-6
"partner";-4.618369450733043E-6
"amber";-4.5922867057822565E-6
"year";-4.592280764223043E-6
"rm";-4.586459380087667E-6
"session";-4.576659311154342E-6
"extrem";-4.5491142090207264E-6
"fresh";-4.531961948250223E-6
"satisfi";-4.527459083260386E-6
"invest";-4.520490405665665E-6
"safe";-4.51273222136072E-6
"compromis";-4.511071208820969E-6
"there'";-4.504002934764285E-6
"signatur";-4.484928096461782E-6
"month";-4.477921678450484E-6
"organ";-4.450025437948324E-6
"popular";-4.405732907037871E-6
"tx100u";-4.4030921695958946E-6
"disturb";-4.402307460185835E-6
"2.2";-4.396268241074308E-6
"wipe";-4.389692246649978E-6
"boom";-4.370102336637307E-6
"earbud";-4.366497637289454E-6
"whole";-4.3613366701219375E-6
"vs986";-4.3337318863696794E-6
"those";-4.333097222587214E-6
"cushion";-4.328473353943773E-6
"situat";-4.289422807993626E-6
"stick";-4.277293800851283E-6
"summer";-4.245981659667898E-6
"17";-4.22829916854996E-6
"12.9";-4.224443526018879E-6
"un55hu6840";-4.2243618820428245E-6
"brilliant";-4.206745632406167E-6
"4.3";-4.181053632413824E-6
"fastest";-4.168808416593899E-6
"g";-4.164502706700163E-6
"7.8";-4.140926061122996E-6
"launch";-4.130598853935718E-6
"realism";-4.1171025593003795E-6
"aluminium";-4.085678452175134E-6
"icloud";-4.085172746110411E-6
"ac";-4.071218263539591E-6
"metal";-4.063772553928067E-6
"earcup";-4.057473643887151E-6
"stronger";-4.0571475721676124E-6
"revolutionari";-4.038709458355173E-6
"30.3";-4.032867035814596E-6
"mix";-4.020228615529914E-6
"analog";-4.019444243114751E-6
"it'";-4.016666710273927E-6
"sit";-3.982105683482395E-6
"complet";-3.9820014247387485E-6
"wonder";-3.979791588395835E-6
"memori";-3.977126378713645E-6
"walk";-3.965916439543861E-6
"imposs";-3.945411391152471E-6
"mb";-3.9278220470688485E-6
"selfi";-3.927456278436181E-6
"hook";-3.919229555681763E-6
"servic";-3.909268791089524E-6
"seem";-3.89842576104622E-6
"face";-3.879609012982359E-6
"58.6";-3.87618092565529E-6
"alert";-3.874400031331672E-6
"addition";-3.8597999713540164E-6
"g925";-3.855115173628646E-6
"finest";-3.836861670655084E-6
"53.7";-3.829363452516967E-6
"togeth";-3.828327994264281E-6
"s6";-3.814142015283635E-6
"nice";-3.7894415733275184E-6
"mechan";-3.7788731467776907E-6
"around";-3.7550095482073655E-6
"dive";-3.7299038664371587E-6
"7.1";-3.7163224894627155E-6
"pink";-3.714330678370603E-6
"1420";-3.7038365999761486E-6
"intend";-3.6972049857387666E-6
"ion";-3.6951224464004152E-6
"action";-3.6864499708292925E-6
"progress";-3.683907415356815E-6
"dvd";-3.6708707029829636E-6
"we'v";-3.638877582688412E-6
"crystal";-3.6098320704879353E-6
"1810";-3.597914640017519E-6
"much";-3.5951134870425804E-6
"past";-3.591869381830564E-6
"non";-3.5631955698930094E-6
"flat";-3.540283987151947E-6
"singl";-3.526314961980467E-6
"easier";-3.516827518571399E-6
"plai";-3.4802928134546225E-6
"49uf6400";-3.4774600202961553E-6
"microusb";-3.4613374866765117E-6
"browser";-3.4567503957983305E-6
"outsid";-3.451137930648136E-6
"explor";-3.446780387397115E-6
"13";-3.4232559412741927E-6
"imped";-3.4192572266064994E-6
"2.85";-3.392972419129692E-6
"512mb";-3.380609839266635E-6
"test";-3.3764231268261415E-6
"1.6";-3.3708600781934966E-6
"damp";-3.363098324490175E-6
"unbrand";-3.3609726339924387E-6
"pad";-3.35296979781343E-6
"4.95";-3.3352752712329263E-6
"mountabl";-3.319154420218474E-6
"480";-3.307325293593115E-6
"graphit";-3.3035609292610124E-6
"physic";-3.3031256649571376E-6
"a6";-3.302957046908252E-6
"rs";-3.2948743544117854E-6
"outer";-3.270149362084862E-6
"highest";-3.267755859166213E-6
"typic";-3.2373273821939552E-6
"52.7";-3.233173425453822E-6
"801";-3.191774587746934E-6
"kick";-3.1700098128916137E-6
"widest";-3.156215667418638E-6
"3.6";-3.134052071684049E-6
"judder";-3.0991501970715823E-6
"176";-3.078732304926876E-6
"love";-3.066420455767175E-6
"airi";-3.0416093903855806E-6
"resist";-3.040579146217255E-6
"bravia";-3.0272134876963355E-6
"streamlin";-3.019541916313845E-6
"nexu";-3.007292070782673E-6
"32gb";-2.9962197877085423E-6
"contract";-2.9853822514032185E-6
"brillianc";-2.9741614043929322E-6
"behind";-2.972330656427597E-6
"broadcast";-2.961105358332411E-6
"easili";-2.946392146233002E-6
"matt";-2.9111614156079576E-6
"i";-2.8975623309153084E-6
"id";-2.887672289994536E-6
"iphone4";-2.8823943169850466E-6
"document";-2.8732238641035083E-6
"codec";-2.8542845505637182E-6
"stylish";-2.851543709311684E-6
"s4";-2.849732253564505E-6
"js7000";-2.8418576243307192E-6
"720";-2.8306808852809895E-6
"percent";-2.820492233303329E-6
"gone";-2.8175120550046306E-6
"particular";-2.813840530074607E-6
"assort";-2.8093320883422342E-6
"shot";-2.8060988023330684E-6
"2.5mm";-2.798968185973921E-6
"pre";-2.7953830215596623E-6
"extern";-2.792466964417339E-6
"65x930c";-2.7888820982909877E-6
"cpu";-2.7800499406764015E-6
"width";-2.7761934915994317E-6
"sleev";-2.7761825852259253E-6
"feet";-2.766505182485654E-6
"2.8";-2.7657213947899107E-6
"effortless";-2.7650924056996876E-6
"ac3";-2.749962496911406E-6
"speaker";-2.7496306119653767E-6
"115.2";-2.732468035920271E-6
"2.4";-2.7013981873354534E-6
"a53";-2.686172718479175E-6
"a57";-2.686172718479175E-6
"enjoi";-2.6812088536158087E-6
"extend";-2.678577176742046E-6
"20.7";-2.671330769959198E-6
"dbv";-2.6661093117056472E-6
"3000";-2.6579890339559556E-6
"glonass";-2.638976737510761E-6
"easiest";-2.6203947478846065E-6
"un48ju6400fxza";-2.620283909201965E-6
"64gb";-2.597877312889886E-6
"render";-2.5433330108808744E-6
"invent";-2.5390969824613113E-6
"nearli";-2.5386115751172174E-6
"sm";-2.528767742962859E-6
"case";-2.5092690873867443E-6
"employe";-2.5052103375042267E-6
"wider";-2.500547881899469E-6
"48";-2.4991068050313897E-6
"wire";-2.49256517830909E-6
"took";-2.491082577645724E-6
"rai";-2.4891082313312825E-6
"blu";-2.4891082313312825E-6
"ventil";-2.4622206006495956E-6
"8gb";-2.4516006593672908E-6
"atsc";-2.4457483668504842E-6
"crack";-2.4359183993966386E-6
"redefin";-2.434694164469989E-6
"50";-2.4235812809634443E-6
"jelli";-2.4168143736729743E-6
"sensor";-2.3953862115335994E-6
"subtl";-2.3741539525545634E-6
"media";-2.358108409963361E-6
"pioneer";-2.350328502483492E-6
"velour";-2.3444186386268467E-6
"where";-2.3437059485854786E-6
"reinvent";-2.3414620089856137E-6
"prevent";-2.3377515321407335E-6
"adjust";-2.335488247780541E-6
"5.43";-2.3316833638636534E-6
"20mp";-2.320700879972215E-6
"driver";-2.318097553008986E-6
"oper";-2.313484312183124E-6
"hybrid";-2.2930745124901585E-6
"gather";-2.2841765522710333E-6
"roam";-2.2841765522710333E-6
"wp8";-2.2836728223896586E-6
"reinforc";-2.278797494084748E-6
"gunmet";-2.2756049013437918E-6
"ms";-2.275189233007642E-6
"fine";-2.270013765192074E-6
"insul";-2.2637666177947326E-6
"thd";-2.261156522986071E-6
"itun";-2.2459418560167113E-6
"pouch";-2.2332446342211688E-6
"contemporari";-2.2305557355396527E-6
"expect";-2.220885742397114E-6
"recogn";-2.2106874116561287E-6
"x850c";-2.20509781275264E-6
"comfort";-2.2050070673499106E-6
"dustproof";-2.1940326683728487E-6
"12.5";-2.1692638041090903E-6
"skin";-2.167250961300374E-6
"percept";-2.156797793138912E-6
"fact";-2.136604820607464E-6
"zone";-2.1098678299293442E-6
"it";-2.0850823295217303E-6
"visual";-2.0771115653444878E-6
"morn";-2.0749549233521104E-6
"5.47";-2.074694881829504E-6
"harder";-2.004653795087272E-6
"is410";-1.982957558375932E-6
"earpad";-1.9826036402515086E-6
"gpr";-1.9795158874716737E-6
"noth";-1.978174262009147E-6
"4.87";-1.974201600427614E-6
"encas";-1.973732599951234E-6
"exampl";-1.9722495040784636E-6
"project";-1.9485760755770954E-6
"mere";-1.9183820507971207E-6
"upon";-1.9002859540465664E-6
"optic";-1.8966690573581644E-6
"rca";-1.8865135141466123E-6
"samsung'";-1.8675465969733183E-6
"backlit";-1.866022116670988E-6
"microsd";-1.8616258118068097E-6
"develop";-1.859653101859781E-6
"hsupa";-1.8448175054565363E-6
"yellow";-1.8393732551563909E-6
"shape";-1.8292251461968917E-6
